'Elapsed time','ECG I','ECG I filtered'
12.440,-0.145,-0.030
12.442,-0.120,-0.035
12.444,-0.035,-0.030
12.446,-0.005,-0.030
12.448,0.020,-0.025
12.450,0.120,-0.025
12.452,0.110,-0.020
12.454,0.040,-0.025
12.456,-0.025,-0.025
12.458,-0.065,-0.030
12.460,-0.185,-0.030
12.462,-0.160,-0.035
12.464,-0.040,-0.035
12.466,0.030,-0.040
12.468,0.045,-0.040
12.470,0.090,-0.050
12.472,0.075,-0.055
12.474,-0.010,-0.060
12.476,-0.075,-0.070
12.478,-0.120,-0.070
12.480,-0.225,-0.070
12.482,-0.120,-0.070
12.484,-0.045,-0.060
12.486,-0.025,-0.055
12.488,-0.015,-0.045
12.490,0.110,-0.035
12.492,0.070,-0.035
12.494,0.030,-0.035
12.496,-0.075,-0.040
12.498,-0.130,-0.050
12.500,-0.140,-0.055
12.502,-0.110,-0.065
12.504,-0.110,-0.065
12.506,0.005,-0.065
12.508,0.020,-0.055
12.510,0.070,-0.050
12.512,0.075,-0.040
12.514,0.020,-0.035
12.516,-0.050,-0.035
12.518,-0.090,-0.035
12.520,-0.200,-0.040
12.522,-0.110,-0.050
12.524,-0.055,-0.060
12.526,-0.035,-0.065
12.528,0.015,-0.070
12.530,0.060,-0.070
12.532,0.040,-0.065
12.534,0.000,-0.060
12.536,-0.070,-0.050
12.538,-0.100,-0.045
12.540,-0.135,-0.035
12.542,-0.105,-0.030
12.544,-0.090,-0.030
12.546,0.025,-0.030
12.548,0.060,-0.030
12.550,0.075,-0.035
12.552,0.085,-0.045
12.554,-0.010,-0.050
12.556,-0.065,-0.055
12.558,-0.090,-0.055
12.560,-0.170,-0.055
12.562,-0.160,-0.050
12.564,-0.080,-0.045
12.566,0.035,-0.035
12.568,0.065,-0.025
12.570,0.135,-0.010
12.572,0.090,0.000
12.574,0.080,0.005
12.576,0.005,0.005
12.578,-0.105,0.005
12.580,-0.155,-0.005
12.582,-0.080,-0.015
12.584,-0.080,-0.025
12.586,0.030,-0.040
12.588,0.070,-0.050
12.590,0.100,-0.060
12.592,0.040,-0.060
12.594,-0.010,-0.060
12.596,-0.055,-0.055
12.598,-0.145,-0.040
12.600,-0.165,-0.030
12.602,-0.060,-0.015
12.604,-0.005,-0.005
12.606,0.030,0.000
12.608,0.080,0.000
12.610,0.190,-0.005
12.612,0.080,-0.010
12.614,0.025,-0.020
12.616,-0.045,-0.030
12.618,-0.165,-0.040
12.620,-0.155,-0.050
12.622,-0.125,-0.050
12.624,-0.045,-0.050
12.626,0.065,-0.050
12.628,0.120,-0.045
12.630,0.160,-0.040
12.632,0.040,-0.035
12.634,-0.030,-0.035
12.636,-0.080,-0.035
12.638,-0.125,-0.035
12.640,-0.140,-0.035
12.642,-0.090,-0.040
12.644,-0.060,-0.045
12.646,0.050,-0.045
12.648,0.085,-0.045
12.650,0.055,-0.040
12.652,0.010,-0.035
12.654,0.000,-0.025
12.656,-0.070,-0.020
12.658,-0.125,-0.015
12.660,-0.100,-0.015
12.662,-0.065,-0.015
12.664,-0.025,-0.015
12.666,0.035,-0.025
12.668,0.110,-0.035
12.670,0.035,-0.040
12.672,0.050,-0.045
12.674,0.000,-0.050
12.676,-0.025,-0.050
12.678,-0.170,-0.045
12.680,-0.110,-0.040
12.682,-0.060,-0.035
12.684,-0.005,-0.030
12.686,0.025,-0.025
12.688,0.080,-0.025
12.690,0.090,-0.030
12.692,0.065,-0.035
12.694,-0.050,-0.035
12.696,-0.075,-0.040
12.698,-0.145,-0.040
12.700,-0.080,-0.040
12.702,-0.090,-0.040
12.704,-0.045,-0.035
12.706,0.005,-0.035
12.708,0.095,-0.030
12.710,0.085,-0.035
12.712,0.090,-0.035
12.714,-0.045,-0.040
12.716,-0.060,-0.050
12.718,-0.155,-0.055
12.720,-0.145,-0.055
12.722,-0.135,-0.060
12.724,-0.040,-0.060
12.726,0.035,-0.055
12.728,0.110,-0.050
12.730,0.055,-0.050
12.732,0.005,-0.045
12.734,-0.020,-0.045
12.736,-0.020,-0.045
12.738,-0.155,-0.045
12.740,-0.145,-0.045
12.742,-0.090,-0.050
12.744,-0.020,-0.050
12.746,0.030,-0.055
12.748,0.095,-0.055
12.750,0.065,-0.055
12.752,0.035,-0.050
12.754,-0.065,-0.050
12.756,-0.105,-0.045
12.758,-0.180,-0.045
12.760,-0.115,-0.040
12.762,-0.070,-0.040
12.764,0.035,-0.040
12.766,-0.005,-0.040
12.768,0.130,-0.040
12.770,0.035,-0.040
12.772,0.065,-0.040
12.774,-0.055,-0.040
12.776,-0.090,-0.035
12.778,-0.145,-0.035
12.780,-0.175,-0.030
12.782,-0.020,-0.020
12.784,0.055,-0.015
12.786,0.045,-0.010
12.788,0.140,-0.010
12.790,0.115,-0.010
12.792,0.060,-0.010
12.794,-0.025,-0.010
12.796,-0.095,-0.015
12.798,-0.120,-0.020
12.800,-0.125,-0.025
12.802,-0.040,-0.025
12.804,0.010,-0.030
12.806,0.055,-0.030
12.808,0.110,-0.025
12.810,0.115,-0.020
12.812,0.065,-0.015
12.814,0.030,-0.005
12.816,-0.005,0.005
12.818,-0.100,0.015
12.820,-0.110,0.020
12.822,-0.020,0.025
12.824,0.050,0.025
12.826,0.120,0.020
12.828,0.155,0.015
12.830,0.125,0.005
12.832,0.030,0.000
12.834,-0.060,-0.010
12.836,-0.085,-0.015
12.838,-0.110,-0.020
12.840,-0.140,-0.020
12.842,-0.025,-0.020
12.844,0.090,-0.015
12.846,0.065,-0.015
12.848,0.115,-0.015
12.850,0.155,-0.010
12.852,0.040,-0.015
12.854,-0.025,-0.015
12.856,-0.100,-0.015
12.858,-0.120,-0.020
12.860,-0.135,-0.025
12.862,-0.050,-0.025
12.864,0.020,-0.030
12.866,0.050,-0.035
12.868,0.100,-0.040
12.870,0.080,-0.045
12.872,-0.005,-0.055
12.874,-0.100,-0.060
12.876,-0.145,-0.065
12.878,-0.205,-0.070
12.880,-0.130,-0.070
12.882,-0.100,-0.075
12.884,-0.030,-0.075
12.886,0.005,-0.070
12.888,0.085,-0.070
12.890,0.075,-0.065
12.892,-0.045,-0.060
12.894,-0.035,-0.055
12.896,-0.125,-0.045
12.898,-0.110,-0.040
12.900,-0.090,-0.035
12.902,-0.075,-0.030
12.904,0.045,-0.025
12.906,0.075,-0.025
12.908,0.080,-0.030
12.910,0.040,-0.035
12.912,0.005,-0.045
12.914,-0.085,-0.050
12.916,-0.210,-0.060
12.918,-0.100,-0.065
12.920,-0.115,-0.065
12.922,-0.035,-0.065
12.924,-0.025,-0.070
12.926,0.030,-0.070
12.928,0.070,-0.075
12.930,0.035,-0.080
12.932,-0.050,-0.090
12.934,-0.190,-0.100
12.936,-0.260,-0.105
12.938,-0.205,-0.105
12.940,-0.160,-0.090
12.942,-0.050,-0.060
12.944,0.100,-0.010
12.946,0.185,0.055
12.948,0.295,0.135
12.950,0.320,0.225
12.952,0.365,0.315
12.954,0.400,0.395
12.956,0.470,0.455
12.958,0.455,0.495
12.960,0.495,0.500
12.962,0.470,0.475
12.964,0.440,0.425
12.966,0.395,0.350
12.968,0.360,0.260
12.970,0.325,0.165
12.972,0.110,0.065
12.974,-0.045,-0.030
12.976,-0.265,-0.115
12.978,-0.385,-0.180
12.980,-0.330,-0.230
12.982,-0.245,-0.260
12.984,-0.210,-0.275
12.986,-0.140,-0.275
12.988,-0.135,-0.260
12.990,-0.145,-0.240
12.992,-0.135,-0.210
12.994,-0.200,-0.180
12.996,-0.265,-0.155
12.998,-0.215,-0.130
13.000,-0.140,-0.110
13.002,-0.080,-0.095
13.004,-0.005,-0.085
13.006,0.085,-0.075
13.008,0.070,-0.065
13.010,-0.020,-0.055
13.012,-0.105,-0.045
13.014,-0.005,-0.035
13.016,-0.135,-0.030
13.018,-0.105,-0.025
13.020,-0.045,-0.020
13.022,0.000,-0.025
13.024,0.030,-0.030
13.026,0.140,-0.035
13.028,0.065,-0.045
13.030,0.030,-0.045
13.032,-0.025,-0.045
13.034,-0.085,-0.035
13.036,-0.150,-0.025
13.038,-0.115,-0.015
13.040,-0.025,-0.005
13.042,0.045,0.000
13.044,0.080,0.005
13.046,0.160,0.000
13.048,0.120,-0.010
13.050,0.030,-0.020
13.052,-0.035,-0.030
13.054,-0.100,-0.035
13.056,-0.160,-0.035
13.058,-0.135,-0.030
13.060,-0.020,-0.025
13.062,0.035,-0.010
13.064,0.085,0.000
13.066,0.170,0.010
13.068,0.130,0.015
13.070,0.090,0.015
13.072,0.015,0.010
13.074,-0.035,-0.005
13.076,-0.155,-0.015
13.078,-0.155,-0.025
13.080,-0.050,-0.035
13.082,0.055,-0.035
13.084,0.035,-0.035
13.086,0.130,-0.030
13.088,0.105,-0.025
13.090,0.040,-0.015
13.092,-0.015,-0.010
13.094,-0.075,-0.005
13.096,-0.130,-0.005
13.098,-0.085,0.000
13.100,0.025,0.000
13.102,0.115,0.005
13.104,0.125,0.010
13.106,0.130,0.015
13.108,0.115,0.015
13.110,0.095,0.020
13.112,-0.010,0.015
13.114,-0.045,0.010
13.116,-0.105,0.000
13.118,-0.115,-0.005
13.120,-0.060,-0.015
13.122,0.030,-0.015
13.124,0.130,-0.010
13.126,0.180,-0.005
13.128,0.150,0.010
13.130,0.065,0.025
13.132,0.035,0.035
13.134,-0.070,0.045
13.136,-0.085,0.050
13.138,-0.005,0.055
13.140,0.090,0.050
13.142,0.120,0.045
13.144,0.155,0.040
13.146,0.195,0.035
13.148,0.185,0.040
13.150,0.065,0.045
13.152,-0.010,0.055
13.154,0.005,0.065
13.156,-0.015,0.075
13.158,0.030,0.080
13.160,0.095,0.085
13.162,0.130,0.085
13.164,0.180,0.080
13.166,0.205,0.075
13.168,0.155,0.070
13.170,0.085,0.070
13.172,0.065,0.075
13.174,0.040,0.080
13.176,-0.030,0.090
13.178,0.085,0.105
13.180,0.160,0.115
13.182,0.195,0.125
13.184,0.255,0.130
13.186,0.270,0.135
13.188,0.245,0.135
13.190,0.160,0.140
13.192,0.115,0.145
13.194,0.105,0.150
13.196,0.070,0.155
13.198,0.135,0.165
13.200,0.170,0.175
13.202,0.245,0.180
13.204,0.310,0.185
13.206,0.325,0.190
13.208,0.305,0.190
13.210,0.225,0.190
13.212,0.150,0.190
13.214,0.110,0.185
13.216,0.060,0.185
13.218,0.135,0.185
13.220,0.215,0.185
13.222,0.280,0.185
13.224,0.335,0.185
13.226,0.315,0.190
13.228,0.295,0.185
13.230,0.195,0.185
13.232,0.180,0.180
13.234,0.055,0.180
13.236,0.085,0.175
13.238,0.130,0.170
13.240,0.210,0.165
13.242,0.260,0.160
13.244,0.300,0.160
13.246,0.255,0.155
13.248,0.230,0.150
13.250,0.175,0.145
13.252,0.090,0.135
13.254,0.025,0.125
13.256,0.010,0.115
13.258,0.055,0.100
13.260,0.090,0.085
13.262,0.145,0.065
13.264,0.195,0.055
13.266,0.200,0.040
13.268,0.140,0.030
13.270,0.030,0.025
13.272,-0.025,0.015
13.274,-0.120,0.010
13.276,-0.080,0.005
13.278,-0.010,0.000
13.280,0.010,-0.005
13.282,0.055,-0.010
13.284,0.120,-0.015
13.286,0.165,-0.015
13.288,0.085,-0.015
13.290,0.030,-0.015
13.292,-0.035,-0.015
13.294,-0.165,-0.010
13.296,-0.065,-0.010
13.298,-0.065,-0.010
13.300,-0.020,-0.015
13.302,0.015,-0.020
13.304,0.100,-0.030
13.306,0.115,-0.040
13.308,0.100,-0.050
13.310,-0.060,-0.060
13.312,-0.085,-0.065
13.314,-0.185,-0.065
13.316,-0.125,-0.060
13.318,-0.125,-0.055
13.320,-0.015,-0.050
13.322,0.060,-0.045
13.324,0.090,-0.040
13.326,0.095,-0.045
13.328,0.015,-0.050
13.330,-0.040,-0.055
13.332,-0.080,-0.065
13.334,-0.180,-0.070
13.336,-0.165,-0.075
13.338,-0.080,-0.075
13.340,0.015,-0.070
13.342,0.075,-0.065
13.344,0.140,-0.060
13.346,0.020,-0.055
13.348,0.005,-0.045
13.350,-0.085,-0.040
13.352,-0.095,-0.035
13.354,-0.085,-0.035
13.356,-0.080,-0.030
13.358,-0.060,-0.030
13.360,0.020,-0.030
13.362,0.030,-0.030
13.364,0.125,-0.030
13.366,0.105,-0.030
13.368,0.010,-0.035
13.370,-0.080,-0.040
13.372,-0.090,-0.045
13.374,-0.145,-0.050
13.376,-0.175,-0.055
13.378,-0.060,-0.060
13.380,0.010,-0.060
13.382,0.025,-0.055
13.384,0.105,-0.055
13.386,0.040,-0.050
13.388,0.010,-0.050
13.390,-0.020,-0.050
13.392,-0.075,-0.050
13.394,-0.150,-0.055
13.396,-0.145,-0.060
13.398,-0.085,-0.065
13.400,-0.005,-0.070
13.402,0.010,-0.065
13.404,0.080,-0.060
13.406,0.160,-0.050
13.408,0.030,-0.035
13.410,-0.060,-0.025
13.412,-0.095,-0.015
13.414,-0.150,-0.010
13.416,-0.075,-0.015
13.418,-0.040,-0.020
13.420,0.025,-0.035
13.422,0.035,-0.050
13.424,0.105,-0.060
13.426,0.015,-0.070
13.428,0.015,-0.070
13.430,-0.040,-0.065
13.432,-0.095,-0.060
13.434,-0.130,-0.045
13.436,-0.125,-0.035
13.438,-0.025,-0.025
13.440,0.030,-0.015
13.442,0.110,-0.015
13.444,0.150,-0.020
13.446,0.105,-0.025
13.448,-0.010,-0.030
13.450,-0.050,-0.030
13.452,-0.090,-0.035
13.454,-0.120,-0.030
13.456,-0.110,-0.025
13.458,0.000,-0.020
13.460,0.020,-0.010
13.462,0.105,-0.005
13.464,0.125,-0.005
13.466,0.105,-0.005
13.468,0.040,-0.005
13.470,-0.050,-0.010
13.472,-0.125,-0.015
13.474,-0.155,-0.025
13.476,-0.090,-0.030
13.478,-0.010,-0.030
13.480,0.050,-0.035
13.482,0.080,-0.035
13.484,0.125,-0.040
13.486,0.090,-0.040
13.488,0.020,-0.040
13.490,-0.140,-0.040
13.492,-0.110,-0.040
13.494,-0.150,-0.040
13.496,-0.095,-0.040
13.498,-0.025,-0.040
13.500,0.045,-0.040
13.502,0.045,-0.045
13.504,0.090,-0.045
13.506,0.050,-0.045
13.508,0.000,-0.045
13.510,-0.040,-0.045
13.512,-0.130,-0.045
13.514,-0.110,-0.040
13.516,-0.070,-0.035
13.518,0.015,-0.035
13.520,0.040,-0.030
13.522,0.065,-0.030
13.524,0.055,-0.035
13.526,0.030,-0.040
13.528,-0.035,-0.050
13.530,-0.090,-0.055
13.532,-0.160,-0.060
13.534,-0.135,-0.065
13.536,-0.080,-0.065
13.538,-0.050,-0.060
13.540,0.040,-0.055
13.542,0.120,-0.050
13.544,0.135,-0.040
13.546,0.045,-0.035
13.548,-0.030,-0.035
13.550,-0.060,-0.040
13.552,-0.170,-0.045
13.554,-0.145,-0.055
13.556,-0.070,-0.065
13.558,-0.040,-0.075
13.560,0.030,-0.080
13.562,0.065,-0.080
13.564,0.095,-0.075
13.566,0.010,-0.070
13.568,-0.065,-0.060
13.570,-0.080,-0.055
13.572,-0.145,-0.050
13.574,-0.155,-0.050
13.576,-0.115,-0.050
13.578,-0.050,-0.055
13.580,0.045,-0.060
13.582,0.075,-0.065
13.584,0.085,-0.070
13.586,0.035,-0.065
13.588,-0.055,-0.060
13.590,-0.075,-0.050
13.592,-0.210,-0.040
13.594,-0.145,-0.035
13.596,-0.105,-0.030
13.598,0.080,-0.030
13.600,0.070,-0.035
13.602,0.130,-0.045
13.604,0.065,-0.050
13.606,0.030,-0.060
13.608,-0.080,-0.060
13.610,-0.100,-0.060
13.612,-0.140,-0.055
13.614,-0.145,-0.045
13.616,-0.055,-0.035
13.618,0.000,-0.030
13.620,0.030,-0.025
13.622,0.115,-0.025
13.624,0.115,-0.030
13.626,0.040,-0.035
13.628,-0.020,-0.045
13.630,-0.070,-0.050
13.632,-0.180,-0.050
13.634,-0.130,-0.050
13.636,-0.070,-0.045
13.638,0.040,-0.040
13.640,0.105,-0.035
13.642,0.115,-0.030
13.644,0.090,-0.030
13.646,0.060,-0.030
13.648,-0.035,-0.035
13.650,-0.095,-0.045
13.652,-0.190,-0.045
13.654,-0.140,-0.045
13.656,-0.050,-0.040
13.658,0.025,-0.035
13.660,0.070,-0.025
13.662,0.140,-0.020
13.664,0.090,-0.015
13.666,0.050,-0.020
13.668,-0.035,-0.030
13.670,-0.085,-0.040
13.672,-0.175,-0.055
13.674,-0.140,-0.065
13.676,-0.080,-0.070
13.678,-0.005,-0.070
13.680,0.060,-0.060
13.682,0.155,-0.045
13.684,0.160,-0.025
13.686,0.055,-0.005
13.688,-0.025,0.005
13.690,-0.110,0.015
13.692,-0.150,0.020
13.694,-0.080,0.015
13.696,0.025,0.010
13.698,0.115,0.000
13.700,0.105,0.000
13.702,0.160,0.000
13.704,0.140,0.005
13.706,0.065,0.015
13.708,0.020,0.025
13.710,-0.025,0.035
13.712,-0.060,0.040
13.714,-0.075,0.040
13.716,-0.035,0.030
13.718,0.065,0.020
13.720,0.130,0.010
13.722,0.145,0.000
13.724,0.095,0.000
13.726,0.065,0.000
13.728,0.010,0.005
13.730,-0.015,0.015
13.732,-0.050,0.025
13.734,-0.070,0.030
13.736,-0.005,0.035
13.738,0.060,0.030
13.740,0.080,0.020
13.742,0.150,0.010
13.744,0.125,-0.005
13.746,0.035,-0.015
13.748,-0.030,-0.025
13.750,-0.095,-0.030
13.752,-0.135,-0.030
13.754,-0.155,-0.030
13.756,-0.045,-0.025
13.758,0.045,-0.025
13.760,0.070,-0.025
13.762,0.095,-0.030
13.764,0.075,-0.035
13.766,-0.005,-0.040
13.768,-0.055,-0.045
13.770,-0.140,-0.050
13.772,-0.165,-0.050
13.774,-0.115,-0.045
13.776,0.020,-0.045
13.778,0.015,-0.045
13.780,0.060,-0.045
13.782,0.095,-0.045
13.784,0.090,-0.045
13.786,-0.050,-0.045
13.788,-0.055,-0.050
13.790,-0.150,-0.050
13.792,-0.180,-0.050
13.794,-0.150,-0.055
13.796,0.000,-0.055
13.798,0.040,-0.055
13.800,0.035,-0.055
13.802,0.080,-0.060
13.804,0.060,-0.060
13.806,-0.025,-0.060
13.808,-0.070,-0.060
13.810,-0.200,-0.060
13.812,-0.150,-0.060
13.814,-0.130,-0.060
13.816,-0.055,-0.065
13.818,-0.015,-0.075
13.820,0.055,-0.085
13.822,0.060,-0.100
13.824,-0.040,-0.110
13.826,-0.115,-0.115
13.828,-0.185,-0.110
13.830,-0.220,-0.090
13.832,-0.155,-0.055
13.834,-0.015,0.000
13.836,0.150,0.075
13.838,0.250,0.160
13.840,0.395,0.250
13.842,0.530,0.340
13.844,0.520,0.420
13.846,0.515,0.480
13.848,0.510,0.520
13.850,0.445,0.535
13.852,0.430,0.515
13.854,0.400,0.470
13.856,0.355,0.395
13.858,0.370,0.305
13.860,0.430,0.200
13.862,0.215,0.095
13.864,0.065,-0.005
13.866,-0.130,-0.095
13.868,-0.285,-0.170
13.870,-0.380,-0.220
13.872,-0.380,-0.255
13.874,-0.315,-0.265
13.876,-0.210,-0.260
13.878,-0.150,-0.240
13.880,-0.050,-0.215
13.882,-0.055,-0.180
13.884,-0.035,-0.150
13.886,-0.155,-0.125
13.888,-0.170,-0.100
13.890,-0.220,-0.085
13.892,-0.165,-0.075
13.894,-0.085,-0.070
13.896,-0.025,-0.070
13.898,-0.015,-0.065
13.900,0.105,-0.065
13.902,0.105,-0.060
13.904,0.000,-0.055
13.906,-0.045,-0.045
13.908,-0.075,-0.030
13.910,-0.120,-0.020
13.912,-0.155,-0.010
13.914,-0.065,-0.010
13.916,0.015,-0.010
13.918,0.040,-0.015
13.920,0.130,-0.020
13.922,0.130,-0.030
13.924,0.010,-0.040
13.926,-0.030,-0.050
13.928,-0.085,-0.050
13.930,-0.180,-0.050
13.932,-0.160,-0.045
13.934,-0.100,-0.040
13.936,0.055,-0.030
13.938,0.070,-0.020
13.940,0.135,-0.015
13.942,0.130,-0.010
13.944,0.090,-0.005
13.946,0.035,0.000
13.948,-0.050,0.005
13.950,-0.140,0.005
13.952,-0.115,0.010
13.954,-0.085,0.015
13.956,0.045,0.015
13.958,0.125,0.015
13.960,0.140,0.010
13.962,0.125,0.005
13.964,0.050,0.000
13.966,-0.005,-0.005
13.968,-0.050,-0.005
13.970,-0.170,0.000
13.972,-0.050,0.005
13.974,0.000,0.015
13.976,0.130,0.025
13.978,0.115,0.030
13.980,0.160,0.035
13.982,0.140,0.035
13.984,0.045,0.035
13.986,0.000,0.030
13.988,-0.025,0.025
13.990,-0.080,0.020
13.992,-0.080,0.015
13.994,0.020,0.015
13.996,0.055,0.015
13.998,0.115,0.015
14.000,0.085,0.015
14.002,0.130,0.010
14.004,0.050,0.010
14.006,-0.015,0.005
14.008,-0.020,0.005
14.010,-0.080,0.005
14.012,-0.070,0.010
14.014,0.000,0.020
14.016,0.095,0.030
14.018,0.100,0.040
14.020,0.195,0.050
14.022,0.135,0.060
14.024,0.125,0.065
14.026,0.050,0.065
14.028,-0.040,0.060
14.030,-0.015,0.055
14.032,-0.075,0.050
14.034,0.010,0.050
14.036,0.130,0.050
14.038,0.180,0.055
14.040,0.195,0.060
14.042,0.195,0.070
14.044,0.120,0.080
14.046,0.075,0.085
14.048,-0.030,0.085
14.050,-0.075,0.085
14.052,-0.025,0.080
14.054,0.080,0.080
14.056,0.180,0.080
14.058,0.210,0.085
14.060,0.245,0.090
14.062,0.225,0.100
14.064,0.115,0.110
14.066,0.115,0.120
14.068,0.050,0.125
14.070,-0.020,0.130
14.072,0.025,0.130
14.074,0.115,0.130
14.076,0.185,0.130
14.078,0.280,0.130
14.080,0.305,0.140
14.082,0.290,0.150
14.084,0.185,0.160
14.086,0.160,0.180
14.088,0.065,0.195
14.090,0.035,0.205
14.092,0.150,0.215
14.094,0.215,0.220
14.096,0.255,0.220
14.098,0.325,0.220
14.100,0.345,0.215
14.102,0.315,0.215
14.104,0.220,0.215
14.106,0.180,0.215
14.108,0.105,0.220
14.110,0.150,0.220
14.112,0.140,0.225
14.114,0.225,0.225
14.116,0.225,0.225
14.118,0.345,0.225
14.120,0.355,0.220
14.122,0.315,0.215
14.124,0.225,0.210
14.126,0.160,0.210
14.128,0.075,0.205
14.130,0.060,0.200
14.132,0.090,0.195
14.134,0.140,0.185
14.136,0.205,0.170
14.138,0.260,0.155
14.140,0.335,0.140
14.142,0.195,0.125
14.144,0.090,0.115
14.146,0.120,0.105
14.148,-0.050,0.095
14.150,-0.030,0.090
14.152,-0.005,0.085
14.154,0.075,0.075
14.156,0.115,0.070
14.158,0.200,0.060
14.160,0.185,0.045
14.162,0.100,0.035
14.164,0.005,0.020
14.166,-0.060,0.005
14.168,-0.145,-0.005
14.170,-0.125,-0.010
14.172,-0.055,-0.015
14.174,0.025,-0.015
14.176,0.095,-0.010
14.178,0.140,-0.010
14.180,0.080,-0.010
14.182,0.045,-0.015
14.184,-0.045,-0.020
14.186,-0.075,-0.025
14.188,-0.190,-0.030
14.190,-0.110,-0.035
14.192,-0.095,-0.035
14.194,-0.045,-0.035
14.196,-0.005,-0.035
14.198,0.105,-0.030
14.200,0.095,-0.025
14.202,0.060,-0.020
14.204,-0.010,-0.020
14.206,-0.085,-0.020
14.208,-0.195,-0.020
14.210,-0.145,-0.025
14.212,-0.070,-0.030
14.214,0.000,-0.040
14.216,-0.010,-0.045
14.218,0.115,-0.050
14.220,0.030,-0.055
14.222,0.030,-0.060
14.224,-0.080,-0.060
14.226,-0.150,-0.055
14.228,-0.140,-0.050
14.230,-0.150,-0.050
14.232,-0.085,-0.045
14.234,-0.030,-0.040
14.236,-0.005,-0.040
14.238,0.095,-0.040
14.240,0.035,-0.045
14.242,-0.020,-0.050
14.244,-0.045,-0.055
14.246,-0.085,-0.060
14.248,-0.190,-0.065
14.250,-0.175,-0.070
14.252,-0.085,-0.070
14.254,-0.015,-0.065
14.256,-0.010,-0.060
14.258,0.060,-0.060
14.260,0.110,-0.055
14.262,-0.030,-0.050
14.264,-0.100,-0.045
14.266,-0.110,-0.040
14.268,-0.130,-0.040
14.270,-0.130,-0.035
14.272,-0.085,-0.035
14.274,0.000,-0.035
14.276,0.050,-0.035
14.278,0.085,-0.040
14.280,0.055,-0.045
14.282,-0.010,-0.055
14.284,-0.140,-0.060
14.286,-0.175,-0.065
14.288,-0.175,-0.070
14.290,-0.150,-0.065
14.292,-0.070,-0.060
14.294,-0.025,-0.050
14.296,0.060,-0.040
14.298,0.105,-0.030
14.300,0.070,-0.025
14.302,0.055,-0.025
14.304,-0.080,-0.030
14.306,-0.160,-0.040
14.308,-0.235,-0.055
14.310,-0.195,-0.065
14.312,-0.095,-0.075
14.314,0.020,-0.075
14.316,0.060,-0.070
14.318,0.090,-0.055
14.320,0.040,-0.045
14.322,0.025,-0.030
14.324,-0.085,-0.020
14.326,-0.135,-0.015
14.328,-0.195,-0.020
14.330,-0.170,-0.025
14.332,-0.060,-0.030
14.334,0.065,-0.040
14.336,0.100,-0.040
14.338,0.135,-0.040
14.340,0.090,-0.030
14.342,0.020,-0.020
14.344,-0.100,-0.015
14.346,-0.115,-0.010
14.348,-0.160,-0.005
14.350,-0.125,-0.010
14.352,-0.030,-0.015
14.354,0.015,-0.020
14.356,0.105,-0.030
14.358,0.130,-0.030
14.360,0.070,-0.025
14.362,0.005,-0.020
14.364,-0.075,-0.015
14.366,-0.155,-0.005
14.368,-0.120,-0.005
14.370,-0.130,-0.005
14.372,0.010,-0.015
14.374,0.015,-0.025
14.376,0.065,-0.035
14.378,0.045,-0.045
14.380,0.055,-0.050
14.382,-0.020,-0.050
14.384,-0.090,-0.050
14.386,-0.150,-0.045
14.388,-0.150,-0.035
14.390,-0.120,-0.035
14.392,-0.045,-0.030
14.394,-0.010,-0.035
14.396,0.060,-0.040
14.398,0.065,-0.045
14.400,0.040,-0.050
14.402,-0.030,-0.050
14.404,-0.090,-0.050
14.406,-0.180,-0.045
14.408,-0.140,-0.040
14.410,-0.105,-0.035
14.412,-0.015,-0.030
14.414,0.015,-0.025
14.416,0.085,-0.025
14.418,0.090,-0.030
14.420,0.055,-0.030
14.422,-0.055,-0.030
14.424,-0.085,-0.030
14.426,-0.150,-0.030
14.428,-0.155,-0.025
14.430,-0.115,-0.020
14.432,-0.030,-0.015
14.434,0.080,-0.015
14.436,0.135,-0.015
14.438,0.145,-0.020
14.440,0.025,-0.025
14.442,-0.060,-0.030
14.444,-0.100,-0.035
14.446,-0.185,-0.040
14.448,-0.155,-0.040
14.450,-0.095,-0.040
14.452,0.020,-0.040
14.454,0.030,-0.035
14.456,0.110,-0.035
14.458,0.055,-0.035
14.460,-0.040,-0.035
14.462,-0.080,-0.040
14.464,-0.060,-0.045
14.466,-0.175,-0.050
14.468,-0.160,-0.050
14.470,-0.095,-0.055
14.472,-0.050,-0.050
14.474,0.045,-0.050
14.476,0.060,-0.045
14.478,0.040,-0.040
14.480,0.035,-0.035
14.482,-0.010,-0.030
14.484,-0.075,-0.030
14.486,-0.195,-0.030
14.488,-0.155,-0.030
14.490,-0.125,-0.035
14.492,-0.060,-0.035
14.494,0.005,-0.035
14.496,0.090,-0.035
14.498,0.070,-0.035
14.500,0.020,-0.030
14.502,-0.070,-0.030
14.504,-0.085,-0.030
14.506,-0.155,-0.030
14.508,-0.140,-0.035
14.510,-0.130,-0.035
14.512,-0.005,-0.040
14.514,0.005,-0.040
14.516,0.085,-0.040
14.518,0.075,-0.040
14.520,0.025,-0.035
14.522,-0.065,-0.035
14.524,-0.105,-0.030
14.526,-0.170,-0.030
14.528,-0.150,-0.030
14.530,-0.095,-0.030
14.532,-0.005,-0.035
14.534,0.040,-0.035
14.536,0.075,-0.040
14.538,0.045,-0.045
14.540,0.020,-0.045
14.542,-0.085,-0.045
14.544,-0.090,-0.040
14.546,-0.170,-0.040
14.548,-0.205,-0.035
14.550,-0.120,-0.035
